,Unnamed: 0,Single,Travel_Frequently,Educ.Human Resources,Married,Dept. Human Resources,Divorced,Non-Travel,Travel_Rarely,Manufacturing Director,Research Director,hora_ingreso,Manager,Sales,Sales Executive,Research Scientist,Healthcare Representative,Research & Development,Rol.Human Resources,Sales Representative,Laboratory Technician,Medical,Marketing,Technical Degree,Life Sciences,Other,hora_salida,TotalWorkingYears,Age,JobSatisfaction,WorkLifeBalance,YearsWithCurrManager,EnvironmentSatisfaction,YearsSinceLastPromotion,Resignation
562,562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.962722646310434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.715966921119591,5.0,35,4,3,2,4,0,0.0
563,563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.987277353689572,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.297232824427482,22.0,49,2,3,3,4,2,0.0
564,564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986132315521624,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.023346055979644,5.0,34,3,2,2,4,0,0.0
565,565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.05324427480916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.346087786259528,8.0,29,2,2,1,4,1,0.0
566,566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.590585241730285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.35187659033078,16.0,42,4,3,0,2,0,0.0
567,567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.553371501272265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.74812340966922,10.0,29,4,2,2,2,1,0.0
568,568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.854039440203561,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.464853689567429,7.0,38,3,4,0,3,5,0.0
569,569,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.18810432569975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.812436386768454,3.0,28,3,3,2,3,0,0.0
570,570,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.121978371501273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.370229007633585,0.0,18,3,3,0,3,0,1.0
571,571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.10368956743002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.147678117048343,6.0,33,1,3,3,1,0,1.0
572,572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.256393129770998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.63746819338422,6.0,41,4,3,0,2,0,0.0
573,573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.047264631043252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.307061068702286,2.0,31,3,2,2,3,2,1.0
574,574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.554516539440211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.995229007633586,9.0,37,4,3,3,3,1,0.0
575,575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.094147582697202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.68304707379135,4.0,27,3,3,2,4,2,0.0
576,576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.95597964376591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.183874045801534,6.0,34,3,2,3,2,1,0.0
577,577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.451494910941475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.746946564885496,6.0,35,3,1,4,3,1,0.0
578,578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.342907124681927,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.5242048346056,11.0,29,1,1,10,4,3,1.0
579,579,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14675572519084,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.159796437659027,20.0,40,3,2,13,2,2,0.0
580,580,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009096692111957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.074522900763355,22.0,42,1,2,14,3,13,1.0
581,581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.042589058524175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.826272264631044,9.0,42,1,4,5,2,1,0.0
582,582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.877099236641213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.015171755725191,10.0,35,3,3,7,4,1,0.0
583,583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.91536259541985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.803466921119597,6.0,24,2,3,2,4,1,0.0
584,584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.317143765903309,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.66790712468194,1.0,28,4,2,0,3,0,1.0
585,585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.490744274809156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.461227735368958,8.0,26,4,3,7,1,0,0.0
586,586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.403657760814252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.507156488549615,10.0,30,2,3,4,3,1,0.0
587,587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40782442748092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.085368956743,16.0,40,4,1,0,3,0,0.0
588,588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.270388040712469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.504262086513988,15.0,35,2,4,4,3,6,0.0
589,589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.566507633587786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.509573791348597,14.0,34,1,3,9,4,4,0.0
590,590,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.396660305343511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.704007633587786,2.0,35,4,4,2,4,2,0.0
591,591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.460909669211196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.39627862595421,7.0,43,3,2,3,1,1,1.0
592,592,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.895419847328245,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.644083969465653,1.0,32,1,3,0,3,0,0.0
593,593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.81148218829517,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.222741730279898,28.0,56,1,3,2,4,4,0.0
594,594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.309096692111956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.10174936386769,10.0,29,4,3,8,2,0,0.0
595,595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.361386768447831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.000445292620864,1.0,19,1,3,0,3,0,0.0
596,596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.524332061068703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.718097964376575,7.0,45,3,2,2,1,0,0.0
597,597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.510559796437668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.810082697201022,14.0,37,4,2,11,4,3,0.0
598,598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.145769720101782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.137977099236643,2.0,20,3,2,2,1,1,0.0
599,599,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.048377862595416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22067430025445,6.0,44,3,3,2,3,0,1.0
600,600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.500986005089056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.05298982188295,26.0,53,3,3,7,4,4,0.0
601,601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.24010814249364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.28527353689567,6.0,29,4,2,3,2,1,0.0
602,602,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25324427480916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.178212468193387,1.0,22,4,3,0,3,0,1.0
603,603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.276176844783718,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.6529262086514,28.0,46,1,3,9,3,15,0.0
604,604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.057315521628505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.520578880407127,6.0,44,3,3,0,4,0,0.0
605,605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.286513994910942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.34179389312977,5.0,33,3,3,4,2,1,0.0
606,606,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.371374045801527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.942270992366415,5.0,41,1,1,0,1,0,1.0
607,607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.15645674300254,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.85423027989822,8.0,30,1,3,3,3,0,0.0
608,608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.830470737913485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.677989821882951,5.0,40,2,3,0,2,0,0.0
609,609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317048346055977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.920451653944026,32.0,50,1,2,2,4,2,0.0
610,610,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.854293893129777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.04516539440204,6.0,28,1,3,3,4,3,0.0
611,611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.248346055979642,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.845547073791346,25.0,46,2,3,3,4,0,0.0
612,612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.21867048346056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.865139949109412,15.0,35,1,3,7,3,1,0.0
613,613,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.866507633587789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.544783715012723,1.0,24,2,1,0,4,0,1.0
614,614,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.819211195928752,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.011482188295163,10.0,33,3,2,1,2,0,0.0
615,615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.967843511450388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.732442748091598,7.0,36,3,3,7,3,1,0.0
616,616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.421978371501272,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.966412213740456,10.0,30,3,2,9,3,8,0.0
617,617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.250508905852406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.118702290076335,20.0,44,4,3,17,4,13,0.0
618,618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.31202290076336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.003371501272271,2.0,20,4,3,2,3,2,0.0
619,619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.969720101781173,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.434382951653944,12.0,46,4,2,4,4,1,0.0
620,620,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.409764631043254,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.268575063613238,10.0,42,1,4,3,4,0,0.0
621,621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.346564885496187,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.203594147582702,12.0,60,4,3,9,2,1,0.0
622,622,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205947837150122,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.706838422391854,2.0,32,2,3,2,3,2,0.0
623,623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.132601781170484,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.626431297709924,10.0,32,3,3,7,4,0,0.0
624,624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.311291348600506,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.626972010178108,17.0,36,1,3,7,3,7,0.0
625,625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.161832061068708,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.566030534351146,15.0,33,4,3,10,1,4,0.0
626,626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.019592875318065,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.405788804071245,7.0,40,2,4,3,2,1,0.0
627,627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.535114503816793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.006106870229008,5.0,25,4,3,1,3,1,0.0
628,628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.306806615776082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.647741730279908,12.0,30,2,3,7,4,5,0.0
629,629,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.52958015267176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.450318066157777,20.0,42,1,3,0,1,0,0.0
630,630,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.543924936386764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.67932569974556,16.0,35,4,2,12,3,4,0.0
631,631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.09357506361323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.267907124681926,9.0,27,1,2,8,1,6,0.0
632,632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.347391857506365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.10547073791348,33.0,54,3,1,4,4,1,0.0
633,633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.149395674300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.5235368956743,10.0,44,4,3,7,1,7,0.0
634,634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.223886768447832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.783269720101785,1.0,19,2,4,0,1,0,0.0
635,635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.981106870229011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.452894402035628,3.0,29,4,3,2,1,1,0.0
636,636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.55378498727736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.690998727735373,36.0,54,4,3,9,4,0,0.0
637,637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.367907124681931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.231234096692106,6.0,31,1,2,1,3,0,0.0
638,638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.239503816793892,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.779930025445289,10.0,31,1,3,8,3,1,0.0
639,639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.402417302798984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.14952290076335,13.0,59,4,3,5,3,0,0.0
640,640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.289535623409666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.280788804071245,25.0,43,4,3,7,3,0,0.0
641,641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.93428753180662,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.794433842239192,23.0,49,3,4,0,1,0,0.0
642,642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.509891857506355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.15791984732824,12.0,36,2,2,7,3,0,0.0
643,643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.460241730279895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.073632315521634,7.0,48,2,2,0,4,0,0.0
644,644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.97875318066158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.020133587786255,5.0,27,3,3,3,1,0,0.0
645,645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.566348600508904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.809414758269714,6.0,29,4,3,0,3,1,0.0
646,646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.397837150127224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.075540712468191,25.0,48,4,4,0,4,0,0.0
647,647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.314885496183209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.601749363867674,9.0,29,4,2,7,4,1,0.0
648,648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.31297709923665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.768161577608147,2.0,34,3,2,0,3,0,0.0
649,649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.11332697201018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.37201017811706,26.0,44,2,3,10,2,3,0.0
650,650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.163581424936394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0040076335878,10.0,33,3,3,8,4,0,0.0
651,651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.13326972010178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.71097328244275,1.0,19,4,3,1,2,0,0.0
652,652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.857347328244272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.329707379134868,1.0,23,3,3,1,4,0,0.0
653,653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.545992366412207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.11065521628497,1.0,25,4,3,0,3,1,1.0
654,654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.602671755725192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.723600508905836,8.0,26,4,2,2,3,2,0.0
655,655,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.013613231552169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.72096055979644,26.0,45,2,3,11,1,1,1.0
656,656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.365712468193385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.18705470737913,34.0,55,2,3,0,4,15,0.0
657,657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.429357506361326,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.420992366412214,2.0,21,3,1,2,1,2,1.0
658,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.327417302798985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.592175572519086,26.0,46,2,3,8,4,0,0.0
659,659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.42891221374046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.580343511450394,4.0,34,1,3,2,3,0,0.0
660,660,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.621564885496184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.93129770992368,31.0,51,2,2,10,4,11,0.0
661,661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.139503816793887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.021151399491092,25.0,59,4,2,4,4,5,0.0
662,662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.386991094147588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.599840966921132,15.0,34,2,4,10,3,5,0.0
